lat,long
-37.84015454, 145.01410529
-37.84015454, 145.02545302
-37.84015454, 145.03680075
-37.84015454, 145.04814848
-37.84015454, 145.05949621
-37.84015454, 145.07084394
-37.84015454, 145.08219168
-37.84015454, 145.09353941
-37.84015454, 145.10488714
-37.84015454, 145.11623487
-37.84015454, 145.1275826
-37.84015454, 145.13893033
-37.84015454, 145.15027807
-37.84015454, 145.1616258
-37.84015454, 145.17297353
-37.84015454, 145.18432126
-37.84015454, 145.19566899
-37.84015454, 145.20701672
-37.84015454, 145.21836445
-37.84015454, 145.22971219
-37.84015454, 145.24105992
-37.84015454, 145.25240765
-37.84015454, 145.26375538
-37.84015454, 145.27510311
-37.84015454, 145.28645084
-37.84015454, 145.29779857
-37.84650656, 144.73608587
-37.84650656, 144.7474336
-37.84650656, 144.75878133
-37.84650656, 144.77012906
-37.84650656, 144.78147679
-37.84650656, 144.79282452
-37.84650656, 144.80417225
-37.84650656, 144.81551999
-37.84650656, 144.82686772
-37.84650656, 144.83821545
-37.84650656, 144.84956318
-37.84650656, 144.86091091
-37.84650656, 144.87225864
-37.84650656, 144.88360638
-37.84650656, 144.89495411
-37.84650656, 144.90630184
-37.84650656, 144.91764957
-37.84650656, 144.9289973
-37.84650656, 144.94034503
-37.84650656, 144.95169276
-37.84650656, 144.9630405
-37.84650656, 144.97438823
-37.84650656, 144.98573596
-37.84650656, 144.99708369
-37.84650656, 145.00843142
-37.84650656, 145.01977915
-37.84650656, 145.03112688
-37.84650656, 145.04247462
-37.84650656, 145.05382235
-37.84650656, 145.06517008
-37.84650656, 145.07651781
-37.84650656, 145.08786554
-37.84650656, 145.09921327
-37.84650656, 145.11056101
-37.84650656, 145.12190874
-37.84650656, 145.13325647
-37.84650656, 145.1446042
-37.84650656, 145.15595193
-37.84650656, 145.16729966
-37.84650656, 145.17864739
-37.84650656, 145.18999513
-37.84650656, 145.20134286
-37.84650656, 145.21269059
-37.84650656, 145.22403832
-37.84650656, 145.23538605
-37.84650656, 145.24673378
-37.84650656, 145.25808151
-37.84650656, 145.26942925
-37.84650656, 145.28077698
-37.84650656, 145.29212471
-37.84650656, 145.30347244
-37.85285858, 144.730412
-37.85285858, 144.74175973
-37.85285858, 144.75310746
-37.85285858, 144.76445519
-37.85285858, 144.77580293
-37.85285858, 144.78715066
-37.85285858, 144.79849839
-37.85285858, 144.80984612
-37.85285858, 144.82119385
-37.85285858, 144.83254158
-37.85285858, 144.84388931
-37.85285858, 144.85523705
-37.85285858, 144.86658478
-37.85285858, 144.87793251
-37.85285858, 144.88928024
-37.85285858, 144.90062797
-37.85285858, 144.9119757
-37.85285858, 144.92332344
-37.85285858, 144.93467117
-37.85285858, 144.9460189
-37.85285858, 144.95736663
-37.85285858, 144.96871436
-37.85285858, 144.98006209
-37.85285858, 144.99140982
-37.85285858, 145.00275756
-37.85285858, 145.01410529
-37.85285858, 145.02545302
-37.85285858, 145.03680075
-37.85285858, 145.04814848
-37.85285858, 145.05949621
-37.85285858, 145.07084394
-37.85285858, 145.08219168
-37.85285858, 145.09353941
-37.85285858, 145.10488714
-37.85285858, 145.11623487
-37.85285858, 145.1275826
-37.85285858, 145.13893033
-37.85285858, 145.15027807
-37.85285858, 145.1616258
-37.85285858, 145.17297353
-37.85285858, 145.18432126
-37.85285858, 145.19566899
-37.85285858, 145.20701672
-37.85285858, 145.21836445
-37.85285858, 145.22971219
-37.85285858, 145.24105992
-37.85285858, 145.25240765
-37.85285858, 145.26375538
-37.85285858, 145.27510311
-37.85285858, 145.28645084
-37.85285858, 145.29779857
-37.8592106, 144.73608587
-37.8592106, 144.7474336
-37.8592106, 144.75878133
-37.8592106, 144.77012906
-37.8592106, 144.78147679
-37.8592106, 144.79282452
-37.8592106, 144.80417225
-37.8592106, 144.81551999
-37.8592106, 144.82686772
-37.8592106, 144.83821545
-37.8592106, 144.84956318
-37.8592106, 144.86091091
-37.8592106, 144.87225864
-37.8592106, 144.88360638
-37.8592106, 144.89495411
-37.8592106, 144.90630184
-37.8592106, 144.91764957
-37.8592106, 144.9289973
-37.8592106, 144.94034503
-37.8592106, 144.95169276
-37.8592106, 144.9630405
-37.8592106, 144.97438823
-37.8592106, 144.98573596
-37.8592106, 144.99708369
-37.8592106, 145.00843142
-37.8592106, 145.01977915
-37.8592106, 145.03112688
-37.8592106, 145.04247462
-37.8592106, 145.05382235
-37.8592106, 145.06517008
-37.8592106, 145.07651781
-37.8592106, 145.08786554
-37.8592106, 145.09921327
-37.8592106, 145.11056101
-37.8592106, 145.12190874
-37.8592106, 145.13325647
-37.8592106, 145.1446042
-37.8592106, 145.15595193
-37.8592106, 145.16729966
-37.8592106, 145.17864739
-37.8592106, 145.18999513
-37.8592106, 145.20134286
-37.8592106, 145.21269059
-37.8592106, 145.22403832
-37.8592106, 145.23538605
-37.8592106, 145.24673378
-37.8592106, 145.25808151
-37.8592106, 145.26942925
-37.8592106, 145.28077698
-37.8592106, 145.29212471
-37.8592106, 145.30347244
-37.86556262, 144.730412
-37.86556262, 144.74175973
-37.86556262, 144.75310746
-37.86556262, 144.76445519
-37.86556262, 144.77580293
-37.86556262, 144.78715066
-37.86556262, 144.79849839
-37.86556262, 144.80984612
-37.86556262, 144.82119385
-37.86556262, 144.83254158
-37.86556262, 144.84388931
-37.86556262, 144.85523705
-37.86556262, 144.86658478
-37.86556262, 144.87793251
-37.86556262, 144.88928024
-37.86556262, 144.90062797
-37.86556262, 144.9119757
-37.86556262, 144.92332344
-37.86556262, 144.93467117
-37.86556262, 144.9460189
-37.86556262, 144.95736663
-37.86556262, 144.96871436
-37.86556262, 144.98006209
-37.86556262, 144.99140982
-37.86556262, 145.00275756
-37.86556262, 145.01410529
-37.86556262, 145.02545302
-37.86556262, 145.03680075
-37.86556262, 145.04814848
-37.86556262, 145.05949621
-37.86556262, 145.07084394
-37.86556262, 145.08219168
-37.86556262, 145.09353941
-37.86556262, 145.10488714
-37.86556262, 145.11623487
-37.86556262, 145.1275826
-37.86556262, 145.13893033
-37.86556262, 145.15027807
-37.86556262, 145.1616258
-37.86556262, 145.17297353
-37.86556262, 145.18432126
-37.86556262, 145.19566899
-37.86556262, 145.20701672
-37.86556262, 145.21836445
-37.86556262, 145.22971219
-37.86556262, 145.24105992
-37.86556262, 145.25240765
-37.86556262, 145.26375538
-37.86556262, 145.27510311
-37.86556262, 145.28645084
-37.86556262, 145.29779857
-37.87191463, 144.73608587
-37.87191463, 144.7474336
-37.87191463, 144.75878133
-37.87191463, 144.77012906
-37.87191463, 144.78147679
-37.87191463, 144.79282452
-37.87191463, 144.80417225
-37.87191463, 144.81551999
-37.87191463, 144.82686772
-37.87191463, 144.83821545
-37.87191463, 144.84956318
-37.87191463, 144.86091091
-37.87191463, 144.87225864
-37.87191463, 144.88360638
-37.87191463, 144.89495411
-37.87191463, 144.90630184
-37.87191463, 144.91764957
-37.87191463, 144.9289973
-37.87191463, 144.94034503
-37.87191463, 144.95169276
-37.87191463, 144.9630405
-37.87191463, 144.97438823
-37.87191463, 144.98573596
-37.87191463, 144.99708369
-37.87191463, 145.00843142
-37.87191463, 145.01977915
-37.87191463, 145.03112688
-37.87191463, 145.04247462
-37.87191463, 145.05382235
-37.87191463, 145.06517008
-37.87191463, 145.07651781
-37.87191463, 145.08786554
-37.87191463, 145.09921327
-37.87191463, 145.11056101
-37.87191463, 145.12190874
-37.87191463, 145.13325647
-37.87191463, 145.1446042
-37.87191463, 145.15595193
-37.87191463, 145.16729966
-37.87191463, 145.17864739
-37.87191463, 145.18999513
-37.87191463, 145.20134286
-37.87191463, 145.21269059
-37.87191463, 145.22403832
-37.87191463, 145.23538605
-37.87191463, 145.24673378
-37.87191463, 145.25808151
-37.87191463, 145.26942925
-37.87191463, 145.28077698
-37.87191463, 145.29212471
-37.87191463, 145.30347244
-37.87826665, 144.730412
-37.87826665, 144.74175973
-37.87826665, 144.75310746
-37.87826665, 144.76445519
-37.87826665, 144.77580293
-37.87826665, 144.78715066
-37.87826665, 144.79849839
-37.87826665, 144.80984612
-37.87826665, 144.82119385
-37.87826665, 144.83254158
-37.87826665, 144.84388931
-37.87826665, 144.85523705
-37.87826665, 144.86658478
-37.87826665, 144.87793251
-37.87826665, 144.88928024
-37.87826665, 144.90062797
-37.87826665, 144.9119757
-37.87826665, 144.92332344
-37.87826665, 144.93467117
-37.87826665, 144.9460189
-37.87826665, 144.95736663
-37.87826665, 144.96871436
-37.87826665, 144.98006209
-37.87826665, 144.99140982
-37.87826665, 145.00275756
-37.87826665, 145.01410529
-37.87826665, 145.02545302
-37.87826665, 145.03680075
-37.87826665, 145.04814848
-37.87826665, 145.05949621
-37.87826665, 145.07084394
-37.87826665, 145.08219168
-37.87826665, 145.09353941
-37.87826665, 145.10488714
-37.87826665, 145.11623487
-37.87826665, 145.1275826
-37.87826665, 145.13893033
-37.87826665, 145.15027807
-37.87826665, 145.1616258
-37.87826665, 145.17297353
-37.87826665, 145.18432126
-37.87826665, 145.19566899
-37.87826665, 145.20701672
-37.87826665, 145.21836445
-37.87826665, 145.22971219
-37.87826665, 145.24105992
-37.87826665, 145.25240765
-37.87826665, 145.26375538
-37.87826665, 145.27510311
-37.87826665, 145.28645084
-37.87826665, 145.29779857
-37.88461867, 144.73608587
-37.88461867, 144.7474336
-37.88461867, 144.75878133
-37.88461867, 144.77012906
-37.88461867, 144.78147679
-37.88461867, 144.79282452
-37.88461867, 144.80417225
-37.88461867, 144.81551999
-37.88461867, 144.82686772
-37.88461867, 144.83821545
-37.88461867, 144.84956318
-37.88461867, 144.86091091
-37.88461867, 144.87225864
-37.88461867, 144.88360638
-37.88461867, 144.89495411
-37.88461867, 144.90630184
-37.88461867, 144.91764957
-37.88461867, 144.9289973
-37.88461867, 144.94034503
-37.88461867, 144.95169276
-37.88461867, 144.9630405
-37.88461867, 144.97438823
-37.88461867, 144.98573596
-37.88461867, 144.99708369
-37.88461867, 145.00843142
-37.88461867, 145.01977915
-37.88461867, 145.03112688
-37.88461867, 145.04247462
-37.88461867, 145.05382235
-37.88461867, 145.06517008
-37.88461867, 145.07651781
-37.88461867, 145.08786554
-37.88461867, 145.09921327
-37.88461867, 145.11056101
-37.88461867, 145.12190874
-37.88461867, 145.13325647
-37.88461867, 145.1446042
-37.88461867, 145.15595193
-37.88461867, 145.16729966
-37.88461867, 145.17864739
-37.88461867, 145.18999513
-37.88461867, 145.20134286
-37.88461867, 145.21269059
-37.88461867, 145.22403832
-37.88461867, 145.23538605
-37.88461867, 145.24673378
-37.88461867, 145.25808151
-37.88461867, 145.26942925
-37.88461867, 145.28077698
-37.88461867, 145.29212471
-37.88461867, 145.30347244
-37.89097069, 144.730412
-37.89097069, 144.74175973
-37.89097069, 144.75310746
-37.89097069, 144.76445519
-37.89097069, 144.77580293
-37.89097069, 144.78715066
-37.89097069, 144.79849839
-37.89097069, 144.80984612
-37.89097069, 144.82119385
-37.89097069, 144.83254158
-37.89097069, 144.84388931
-37.89097069, 144.85523705
-37.89097069, 144.86658478
-37.89097069, 144.87793251
-37.89097069, 144.88928024
-37.89097069, 144.90062797
-37.89097069, 144.9119757
-37.89097069, 144.92332344
-37.89097069, 144.93467117
-37.89097069, 144.9460189
-37.89097069, 144.95736663
-37.89097069, 144.96871436
-37.89097069, 144.98006209
-37.89097069, 144.99140982
-37.89097069, 145.00275756
-37.89097069, 145.01410529
-37.89097069, 145.02545302
-37.89097069, 145.03680075
-37.89097069, 145.04814848
-37.89097069, 145.05949621
-37.89097069, 145.07084394
-37.89097069, 145.08219168
-37.89097069, 145.09353941
-37.89097069, 145.10488714
-37.89097069, 145.11623487
-37.89097069, 145.1275826
-37.89097069, 145.13893033
-37.89097069, 145.15027807
-37.89097069, 145.1616258
-37.89097069, 145.17297353
-37.89097069, 145.18432126
-37.89097069, 145.19566899
-37.89097069, 145.20701672
-37.89097069, 145.21836445
-37.89097069, 145.22971219
-37.89097069, 145.24105992
-37.89097069, 145.25240765
-37.89097069, 145.26375538
-37.89097069, 145.27510311
-37.89097069, 145.28645084
-37.89097069, 145.29779857
-37.89732271, 144.73608587
-37.89732271, 144.7474336
-37.89732271, 144.75878133
-37.89732271, 144.77012906
-37.89732271, 144.78147679
-37.89732271, 144.79282452
-37.89732271, 144.80417225
-37.89732271, 144.81551999
-37.89732271, 144.82686772
-37.89732271, 144.83821545
-37.89732271, 144.84956318
-37.89732271, 144.86091091
-37.89732271, 144.87225864
-37.89732271, 144.88360638
-37.89732271, 144.89495411
-37.89732271, 144.90630184
-37.89732271, 144.91764957
-37.89732271, 144.9289973
-37.89732271, 144.94034503
-37.89732271, 144.95169276
-37.89732271, 144.9630405
-37.89732271, 144.97438823
-37.89732271, 144.98573596
-37.89732271, 144.99708369
-37.89732271, 145.00843142
-37.89732271, 145.01977915
-37.89732271, 145.03112688
-37.89732271, 145.04247462
-37.89732271, 145.05382235
-37.89732271, 145.06517008
-37.89732271, 145.07651781
-37.89732271, 145.08786554
-37.89732271, 145.09921327
-37.89732271, 145.11056101
-37.89732271, 145.12190874
-37.89732271, 145.13325647
-37.89732271, 145.1446042
-37.89732271, 145.15595193
-37.89732271, 145.16729966
-37.89732271, 145.17864739
-37.89732271, 145.18999513
-37.89732271, 145.20134286
-37.89732271, 145.21269059
-37.89732271, 145.22403832
-37.89732271, 145.23538605
-37.89732271, 145.24673378
-37.89732271, 145.25808151
-37.89732271, 145.26942925
-37.89732271, 145.28077698
-37.89732271, 145.29212471
-37.89732271, 145.30347244
-37.90367473, 144.730412
-37.90367473, 144.74175973
-37.90367473, 144.75310746
-37.90367473, 144.76445519
-37.90367473, 144.77580293
-37.90367473, 144.78715066
-37.90367473, 144.79849839
-37.90367473, 144.80984612
-37.90367473, 144.82119385
-37.90367473, 144.83254158
-37.90367473, 144.84388931
-37.90367473, 144.85523705
-37.90367473, 144.86658478
-37.90367473, 144.87793251
-37.90367473, 144.88928024
-37.90367473, 144.90062797
-37.90367473, 144.9119757
-37.90367473, 144.92332344
-37.90367473, 144.93467117
-37.90367473, 144.9460189
-37.90367473, 144.95736663
-37.90367473, 144.96871436
-37.90367473, 144.98006209
-37.90367473, 144.99140982
-37.90367473, 145.00275756
-37.90367473, 145.01410529
-37.90367473, 145.02545302
-37.90367473, 145.03680075
-37.90367473, 145.04814848
-37.90367473, 145.05949621
-37.90367473, 145.07084394
-37.90367473, 145.08219168
-37.90367473, 145.09353941
-37.90367473, 145.10488714
-37.90367473, 145.11623487
-37.90367473, 145.1275826
-37.90367473, 145.13893033
-37.90367473, 145.15027807
-37.90367473, 145.1616258
-37.90367473, 145.17297353
-37.90367473, 145.18432126
-37.90367473, 145.19566899
-37.90367473, 145.20701672
-37.90367473, 145.21836445
-37.90367473, 145.22971219
-37.90367473, 145.24105992
-37.90367473, 145.25240765
-37.90367473, 145.26375538
-37.90367473, 145.27510311
-37.90367473, 145.28645084
-37.90367473, 145.29779857
-37.91002675, 144.73608587
-37.91002675, 144.7474336
-37.91002675, 144.75878133
-37.91002675, 144.77012906
-37.91002675, 144.78147679
-37.91002675, 144.79282452
-37.91002675, 144.80417225
-37.91002675, 144.81551999
-37.91002675, 144.82686772
-37.91002675, 144.83821545
-37.91002675, 144.84956318
-37.91002675, 144.86091091
-37.91002675, 144.87225864
-37.91002675, 144.88360638
-37.91002675, 144.89495411
-37.91002675, 144.90630184
-37.91002675, 144.91764957
-37.91002675, 144.9289973
-37.91002675, 144.94034503
-37.91002675, 144.95169276
-37.91002675, 144.9630405
-37.91002675, 144.97438823
-37.91002675, 144.98573596
-37.91002675, 144.99708369
-37.91002675, 145.00843142
-37.91002675, 145.01977915
-37.91002675, 145.03112688
-37.91002675, 145.04247462
-37.91002675, 145.05382235
-37.91002675, 145.06517008
-37.91002675, 145.07651781
-37.91002675, 145.08786554
-37.91002675, 145.09921327
-37.91002675, 145.11056101
-37.91002675, 145.12190874
-37.91002675, 145.13325647
-37.91002675, 145.1446042
-37.91002675, 145.15595193
-37.91002675, 145.16729966
-37.91002675, 145.17864739
-37.91002675, 145.18999513
-37.91002675, 145.20134286
-37.91002675, 145.21269059
-37.91002675, 145.22403832
-37.91002675, 145.23538605
-37.91002675, 145.24673378
-37.91002675, 145.25808151
-37.91002675, 145.26942925
-37.91002675, 145.28077698
-37.91002675, 145.29212471
-37.91002675, 145.30347244
-37.91637877, 144.730412
-37.91637877, 144.74175973
-37.91637877, 144.75310746
-37.91637877, 144.76445519
-37.91637877, 144.77580293
-37.91637877, 144.78715066
-37.91637877, 144.79849839
-37.91637877, 144.80984612
-37.91637877, 144.82119385
-37.91637877, 144.83254158
-37.91637877, 144.84388931
-37.91637877, 144.85523705
-37.91637877, 144.86658478
-37.91637877, 144.87793251
-37.91637877, 144.88928024
-37.91637877, 144.90062797
-37.91637877, 144.9119757
-37.91637877, 144.92332344
-37.91637877, 144.93467117
-37.91637877, 144.9460189
-37.91637877, 144.95736663
-37.91637877, 144.96871436
-37.91637877, 144.98006209
-37.91637877, 144.99140982
-37.91637877, 145.00275756
-37.91637877, 145.01410529
-37.91637877, 145.02545302
-37.91637877, 145.03680075
-37.91637877, 145.04814848
-37.91637877, 145.05949621
-37.91637877, 145.07084394
-37.91637877, 145.08219168
-37.91637877, 145.09353941
-37.91637877, 145.10488714
-37.91637877, 145.11623487
-37.91637877, 145.1275826
-37.91637877, 145.13893033
-37.91637877, 145.15027807
-37.91637877, 145.1616258
-37.91637877, 145.17297353
-37.91637877, 145.18432126
-37.91637877, 145.19566899
-37.91637877, 145.20701672
-37.91637877, 145.21836445
-37.91637877, 145.22971219
-37.91637877, 145.24105992
-37.91637877, 145.25240765
-37.91637877, 145.26375538
-37.91637877, 145.27510311
-37.91637877, 145.28645084
-37.91637877, 145.29779857
-37.92273079, 144.73608587
-37.92273079, 144.7474336
-37.92273079, 144.75878133
-37.92273079, 144.77012906
-37.92273079, 144.78147679
-37.92273079, 144.79282452
-37.92273079, 144.80417225
-37.92273079, 144.81551999
-37.92273079, 144.82686772
-37.92273079, 144.83821545
-37.92273079, 144.84956318
-37.92273079, 144.86091091
-37.92273079, 144.87225864
-37.92273079, 144.88360638
-37.92273079, 144.89495411
-37.92273079, 144.90630184
-37.92273079, 144.91764957
-37.92273079, 144.9289973
-37.92273079, 144.94034503
-37.92273079, 144.95169276
-37.92273079, 144.9630405
-37.92273079, 144.97438823
-37.92273079, 144.98573596
-37.92273079, 144.99708369
-37.92273079, 145.00843142
-37.92273079, 145.01977915
-37.92273079, 145.03112688
-37.92273079, 145.04247462
-37.92273079, 145.05382235
-37.92273079, 145.06517008
-37.92273079, 145.07651781
-37.92273079, 145.08786554
-37.92273079, 145.09921327
-37.92273079, 145.11056101
-37.92273079, 145.12190874
-37.92273079, 145.13325647
-37.92273079, 145.1446042
-37.92273079, 145.15595193
-37.92273079, 145.16729966
-37.92273079, 145.17864739
-37.92273079, 145.18999513
-37.92273079, 145.20134286
-37.92273079, 145.21269059
-37.92273079, 145.22403832
-37.92273079, 145.23538605
-37.92273079, 145.24673378
-37.92273079, 145.25808151
-37.92273079, 145.26942925
-37.92273079, 145.28077698
-37.92273079, 145.29212471
-37.92273079, 145.30347244
-37.92908281, 144.730412
-37.92908281, 144.74175973
-37.92908281, 144.75310746
-37.92908281, 144.76445519
-37.92908281, 144.77580293
-37.92908281, 144.78715066
-37.92908281, 144.79849839
-37.92908281, 144.80984612
-37.92908281, 144.82119385
-37.92908281, 144.83254158
-37.92908281, 144.84388931
-37.92908281, 144.85523705
-37.92908281, 144.86658478
-37.92908281, 144.87793251
-37.92908281, 144.88928024
-37.92908281, 144.90062797
-37.92908281, 144.9119757
-37.92908281, 144.92332344
-37.92908281, 144.93467117
-37.92908281, 144.9460189
-37.92908281, 144.95736663
-37.92908281, 144.96871436
-37.92908281, 144.98006209
-37.92908281, 144.99140982
-37.92908281, 145.00275756
-37.92908281, 145.01410529
-37.92908281, 145.02545302
-37.92908281, 145.03680075
-37.92908281, 145.04814848
-37.92908281, 145.05949621
-37.92908281, 145.07084394
-37.92908281, 145.08219168
-37.92908281, 145.09353941
-37.92908281, 145.10488714
-37.92908281, 145.11623487
-37.92908281, 145.1275826
