lat,long
-37.92908281, 145.13893033
-37.92908281, 145.15027807
-37.92908281, 145.1616258
-37.92908281, 145.17297353
-37.92908281, 145.18432126
-37.92908281, 145.19566899
-37.92908281, 145.20701672
-37.92908281, 145.21836445
-37.92908281, 145.22971219
-37.92908281, 145.24105992
-37.92908281, 145.25240765
-37.92908281, 145.26375538
-37.92908281, 145.27510311
-37.92908281, 145.28645084
-37.92908281, 145.29779857
-37.93543483, 144.73608587
-37.93543483, 144.7474336
-37.93543483, 144.75878133
-37.93543483, 144.77012906
-37.93543483, 144.78147679
-37.93543483, 144.79282452
-37.93543483, 144.80417225
-37.93543483, 144.81551999
-37.93543483, 144.82686772
-37.93543483, 144.83821545
-37.93543483, 144.84956318
-37.93543483, 144.86091091
-37.93543483, 144.87225864
-37.93543483, 144.88360638
-37.93543483, 144.89495411
-37.93543483, 144.90630184
-37.93543483, 144.91764957
-37.93543483, 144.9289973
-37.93543483, 144.94034503
-37.93543483, 144.95169276
-37.93543483, 144.9630405
-37.93543483, 144.97438823
-37.93543483, 144.98573596
-37.93543483, 144.99708369
-37.93543483, 145.00843142
-37.93543483, 145.01977915
-37.93543483, 145.03112688
-37.93543483, 145.04247462
-37.93543483, 145.05382235
-37.93543483, 145.06517008
-37.93543483, 145.07651781
-37.93543483, 145.08786554
-37.93543483, 145.09921327
-37.93543483, 145.11056101
-37.93543483, 145.12190874
-37.93543483, 145.13325647
-37.93543483, 145.1446042
-37.93543483, 145.15595193
-37.93543483, 145.16729966
-37.93543483, 145.17864739
-37.93543483, 145.18999513
-37.93543483, 145.20134286
-37.93543483, 145.21269059
-37.93543483, 145.22403832
-37.93543483, 145.23538605
-37.93543483, 145.24673378
-37.93543483, 145.25808151
-37.93543483, 145.26942925
-37.93543483, 145.28077698
-37.93543483, 145.29212471
-37.93543483, 145.30347244
-37.94178685, 144.730412
-37.94178685, 144.74175973
-37.94178685, 144.75310746
-37.94178685, 144.76445519
-37.94178685, 144.77580293
-37.94178685, 144.78715066
-37.94178685, 144.79849839
-37.94178685, 144.80984612
-37.94178685, 144.82119385
-37.94178685, 144.83254158
-37.94178685, 144.84388931
-37.94178685, 144.85523705
-37.94178685, 144.86658478
-37.94178685, 144.87793251
-37.94178685, 144.88928024
-37.94178685, 144.90062797
-37.94178685, 144.9119757
-37.94178685, 144.92332344
-37.94178685, 144.93467117
-37.94178685, 144.9460189
-37.94178685, 144.95736663
-37.94178685, 144.96871436
-37.94178685, 144.98006209
-37.94178685, 144.99140982
-37.94178685, 145.00275756
-37.94178685, 145.01410529
-37.94178685, 145.02545302
-37.94178685, 145.03680075
-37.94178685, 145.04814848
-37.94178685, 145.05949621
-37.94178685, 145.07084394
-37.94178685, 145.08219168
-37.94178685, 145.09353941
-37.94178685, 145.10488714
-37.94178685, 145.11623487
-37.94178685, 145.1275826
-37.94178685, 145.13893033
-37.94178685, 145.15027807
-37.94178685, 145.1616258
-37.94178685, 145.17297353
-37.94178685, 145.18432126
-37.94178685, 145.19566899
-37.94178685, 145.20701672
-37.94178685, 145.21836445
-37.94178685, 145.22971219
-37.94178685, 145.24105992
-37.94178685, 145.25240765
-37.94178685, 145.26375538
-37.94178685, 145.27510311
-37.94178685, 145.28645084
-37.94178685, 145.29779857
-37.94813887, 144.73608587
-37.94813887, 144.7474336
-37.94813887, 144.75878133
-37.94813887, 144.77012906
-37.94813887, 144.78147679
-37.94813887, 144.79282452
-37.94813887, 144.80417225
-37.94813887, 144.81551999
-37.94813887, 144.82686772
-37.94813887, 144.83821545
-37.94813887, 144.84956318
-37.94813887, 144.86091091
-37.94813887, 144.87225864
-37.94813887, 144.88360638
-37.94813887, 144.89495411
-37.94813887, 144.90630184
-37.94813887, 144.91764957
-37.94813887, 144.9289973
-37.94813887, 144.94034503
-37.94813887, 144.95169276
-37.94813887, 144.9630405
-37.94813887, 144.97438823
-37.94813887, 144.98573596
-37.94813887, 144.99708369
-37.94813887, 145.00843142
-37.94813887, 145.01977915
-37.94813887, 145.03112688
-37.94813887, 145.04247462
-37.94813887, 145.05382235
-37.94813887, 145.06517008
-37.94813887, 145.07651781
-37.94813887, 145.08786554
-37.94813887, 145.09921327
-37.94813887, 145.11056101
-37.94813887, 145.12190874
-37.94813887, 145.13325647
-37.94813887, 145.1446042
-37.94813887, 145.15595193
-37.94813887, 145.16729966
-37.94813887, 145.17864739
-37.94813887, 145.18999513
-37.94813887, 145.20134286
-37.94813887, 145.21269059
-37.94813887, 145.22403832
-37.94813887, 145.23538605
-37.94813887, 145.24673378
-37.94813887, 145.25808151
-37.94813887, 145.26942925
-37.94813887, 145.28077698
-37.94813887, 145.29212471
-37.94813887, 145.30347244
-37.95449088, 144.730412
-37.95449088, 144.74175973
-37.95449088, 144.75310746
-37.95449088, 144.76445519
-37.95449088, 144.77580293
-37.95449088, 144.78715066
-37.95449088, 144.79849839
-37.95449088, 144.80984612
-37.95449088, 144.82119385
-37.95449088, 144.83254158
-37.95449088, 144.84388931
-37.95449088, 144.85523705
-37.95449088, 144.86658478
-37.95449088, 144.87793251
-37.95449088, 144.88928024
-37.95449088, 144.90062797
-37.95449088, 144.9119757
-37.95449088, 144.92332344
-37.95449088, 144.93467117
-37.95449088, 144.9460189
-37.95449088, 144.95736663
-37.95449088, 144.96871436
-37.95449088, 144.98006209
-37.95449088, 144.99140982
-37.95449088, 145.00275756
-37.95449088, 145.01410529
-37.95449088, 145.02545302
-37.95449088, 145.03680075
-37.95449088, 145.04814848
-37.95449088, 145.05949621
-37.95449088, 145.07084394
-37.95449088, 145.08219168
-37.95449088, 145.09353941
-37.95449088, 145.10488714
-37.95449088, 145.11623487
-37.95449088, 145.1275826
-37.95449088, 145.13893033
-37.95449088, 145.15027807
-37.95449088, 145.1616258
-37.95449088, 145.17297353
-37.95449088, 145.18432126
-37.95449088, 145.19566899
-37.95449088, 145.20701672
-37.95449088, 145.21836445
-37.95449088, 145.22971219
-37.95449088, 145.24105992
-37.95449088, 145.25240765
-37.95449088, 145.26375538
-37.95449088, 145.27510311
-37.95449088, 145.28645084
-37.95449088, 145.29779857
-37.9608429, 144.73608587
-37.9608429, 144.7474336
-37.9608429, 144.75878133
-37.9608429, 144.77012906
-37.9608429, 144.78147679
-37.9608429, 144.79282452
-37.9608429, 144.80417225
-37.9608429, 144.81551999
-37.9608429, 144.82686772
-37.9608429, 144.83821545
-37.9608429, 144.84956318
-37.9608429, 144.86091091
-37.9608429, 144.87225864
-37.9608429, 144.88360638
-37.9608429, 144.89495411
-37.9608429, 144.90630184
-37.9608429, 144.91764957
-37.9608429, 144.9289973
-37.9608429, 144.94034503
-37.9608429, 144.95169276
-37.9608429, 144.9630405
-37.9608429, 144.97438823
-37.9608429, 144.98573596
-37.9608429, 144.99708369
-37.9608429, 145.00843142
-37.9608429, 145.01977915
-37.9608429, 145.03112688
-37.9608429, 145.04247462
-37.9608429, 145.05382235
-37.9608429, 145.06517008
-37.9608429, 145.07651781
-37.9608429, 145.08786554
-37.9608429, 145.09921327
-37.9608429, 145.11056101
-37.9608429, 145.12190874
-37.9608429, 145.13325647
-37.9608429, 145.1446042
-37.9608429, 145.15595193
-37.9608429, 145.16729966
-37.9608429, 145.17864739
-37.9608429, 145.18999513
-37.9608429, 145.20134286
-37.9608429, 145.21269059
-37.9608429, 145.22403832
-37.9608429, 145.23538605
-37.9608429, 145.24673378
-37.9608429, 145.25808151
-37.9608429, 145.26942925
-37.9608429, 145.28077698
-37.9608429, 145.29212471
-37.9608429, 145.30347244
-37.96719492, 144.730412
-37.96719492, 144.74175973
-37.96719492, 144.75310746
-37.96719492, 144.76445519
-37.96719492, 144.77580293
-37.96719492, 144.78715066
-37.96719492, 144.79849839
-37.96719492, 144.80984612
-37.96719492, 144.82119385
-37.96719492, 144.83254158
-37.96719492, 144.84388931
-37.96719492, 144.85523705
-37.96719492, 144.86658478
-37.96719492, 144.87793251
-37.96719492, 144.88928024
-37.96719492, 144.90062797
-37.96719492, 144.9119757
-37.96719492, 144.92332344
-37.96719492, 144.93467117
-37.96719492, 144.9460189
-37.96719492, 144.95736663
-37.96719492, 144.96871436
-37.96719492, 144.98006209
-37.96719492, 144.99140982
-37.96719492, 145.00275756
-37.96719492, 145.01410529
-37.96719492, 145.02545302
-37.96719492, 145.03680075
-37.96719492, 145.04814848
-37.96719492, 145.05949621
-37.96719492, 145.07084394
-37.96719492, 145.08219168
-37.96719492, 145.09353941
-37.96719492, 145.10488714
-37.96719492, 145.11623487
-37.96719492, 145.1275826
-37.96719492, 145.13893033
-37.96719492, 145.15027807
-37.96719492, 145.1616258
-37.96719492, 145.17297353
-37.96719492, 145.18432126
-37.96719492, 145.19566899
-37.96719492, 145.20701672
-37.96719492, 145.21836445
-37.96719492, 145.22971219
-37.96719492, 145.24105992
-37.96719492, 145.25240765
-37.96719492, 145.26375538
-37.96719492, 145.27510311
-37.96719492, 145.28645084
-37.96719492, 145.29779857
-37.97354694, 144.73608587
-37.97354694, 144.7474336
-37.97354694, 144.75878133
-37.97354694, 144.77012906
-37.97354694, 144.78147679
-37.97354694, 144.79282452
-37.97354694, 144.80417225
-37.97354694, 144.81551999
-37.97354694, 144.82686772
-37.97354694, 144.83821545
-37.97354694, 144.84956318
-37.97354694, 144.86091091
-37.97354694, 144.87225864
-37.97354694, 144.88360638
-37.97354694, 144.89495411
-37.97354694, 144.90630184
-37.97354694, 144.91764957
-37.97354694, 144.9289973
-37.97354694, 144.94034503
-37.97354694, 144.95169276
-37.97354694, 144.9630405
-37.97354694, 144.97438823
-37.97354694, 144.98573596
-37.97354694, 144.99708369
-37.97354694, 145.00843142
-37.97354694, 145.01977915
-37.97354694, 145.03112688
-37.97354694, 145.04247462
-37.97354694, 145.05382235
-37.97354694, 145.06517008
-37.97354694, 145.07651781
-37.97354694, 145.08786554
-37.97354694, 145.09921327
-37.97354694, 145.11056101
-37.97354694, 145.12190874
-37.97354694, 145.13325647
-37.97354694, 145.1446042
-37.97354694, 145.15595193
-37.97354694, 145.16729966
-37.97354694, 145.17864739
-37.97354694, 145.18999513
-37.97354694, 145.20134286
-37.97354694, 145.21269059
-37.97354694, 145.22403832
-37.97354694, 145.23538605
-37.97354694, 145.24673378
-37.97354694, 145.25808151
-37.97354694, 145.26942925
-37.97354694, 145.28077698
-37.97354694, 145.29212471
-37.97354694, 145.30347244
-37.97989896, 144.730412
-37.97989896, 144.74175973
-37.97989896, 144.75310746
-37.97989896, 144.76445519
-37.97989896, 144.77580293
-37.97989896, 144.78715066
-37.97989896, 144.79849839
-37.97989896, 144.80984612
-37.97989896, 144.82119385
-37.97989896, 144.83254158
-37.97989896, 144.84388931
-37.97989896, 144.85523705
-37.97989896, 144.86658478
-37.97989896, 144.87793251
-37.97989896, 144.88928024
-37.97989896, 144.90062797
-37.97989896, 144.9119757
-37.97989896, 144.92332344
-37.97989896, 144.93467117
-37.97989896, 144.9460189
-37.97989896, 144.95736663
-37.97989896, 144.96871436
-37.97989896, 144.98006209
-37.97989896, 144.99140982
-37.97989896, 145.00275756
-37.97989896, 145.01410529
-37.97989896, 145.02545302
-37.97989896, 145.03680075
-37.97989896, 145.04814848
-37.97989896, 145.05949621
-37.97989896, 145.07084394
-37.97989896, 145.08219168
-37.97989896, 145.09353941
-37.97989896, 145.10488714
-37.97989896, 145.11623487
-37.97989896, 145.1275826
-37.97989896, 145.13893033
-37.97989896, 145.15027807
-37.97989896, 145.1616258
-37.97989896, 145.17297353
-37.97989896, 145.18432126
-37.97989896, 145.19566899
-37.97989896, 145.20701672
-37.97989896, 145.21836445
-37.97989896, 145.22971219
-37.97989896, 145.24105992
-37.97989896, 145.25240765
-37.97989896, 145.26375538
-37.97989896, 145.27510311
-37.97989896, 145.28645084
-37.97989896, 145.29779857
-37.98625098, 144.73608587
-37.98625098, 144.7474336
-37.98625098, 144.75878133
-37.98625098, 144.77012906
-37.98625098, 144.78147679
-37.98625098, 144.79282452
-37.98625098, 144.80417225
-37.98625098, 144.81551999
-37.98625098, 144.82686772
-37.98625098, 144.83821545
-37.98625098, 144.84956318
-37.98625098, 144.86091091
-37.98625098, 144.87225864
-37.98625098, 144.88360638
-37.98625098, 144.89495411
-37.98625098, 144.90630184
-37.98625098, 144.91764957
-37.98625098, 144.9289973
-37.98625098, 144.94034503
-37.98625098, 144.95169276
-37.98625098, 144.9630405
-37.98625098, 144.97438823
-37.98625098, 144.98573596
-37.98625098, 144.99708369
-37.98625098, 145.00843142
-37.98625098, 145.01977915
-37.98625098, 145.03112688
-37.98625098, 145.04247462
-37.98625098, 145.05382235
-37.98625098, 145.06517008
-37.98625098, 145.07651781
-37.98625098, 145.08786554
-37.98625098, 145.09921327
-37.98625098, 145.11056101
-37.98625098, 145.12190874
-37.98625098, 145.13325647
-37.98625098, 145.1446042
-37.98625098, 145.15595193
-37.98625098, 145.16729966
-37.98625098, 145.17864739
-37.98625098, 145.18999513
-37.98625098, 145.20134286
-37.98625098, 145.21269059
-37.98625098, 145.22403832
-37.98625098, 145.23538605
-37.98625098, 145.24673378
-37.98625098, 145.25808151
-37.98625098, 145.26942925
-37.98625098, 145.28077698
-37.98625098, 145.29212471
-37.98625098, 145.30347244
-37.992603, 144.730412
-37.992603, 144.74175973
-37.992603, 144.75310746
-37.992603, 144.76445519
-37.992603, 144.77580293
-37.992603, 144.78715066
-37.992603, 144.79849839
-37.992603, 144.80984612
-37.992603, 144.82119385
-37.992603, 144.83254158
-37.992603, 144.84388931
-37.992603, 144.85523705
-37.992603, 144.86658478
-37.992603, 144.87793251
-37.992603, 144.88928024
-37.992603, 144.90062797
-37.992603, 144.9119757
-37.992603, 144.92332344
-37.992603, 144.93467117
-37.992603, 144.9460189
-37.992603, 144.95736663
-37.992603, 144.96871436
-37.992603, 144.98006209
-37.992603, 144.99140982
-37.992603, 145.00275756
-37.992603, 145.01410529
-37.992603, 145.02545302
-37.992603, 145.03680075
-37.992603, 145.04814848
-37.992603, 145.05949621
-37.992603, 145.07084394
-37.992603, 145.08219168
-37.992603, 145.09353941
-37.992603, 145.10488714
-37.992603, 145.11623487
-37.992603, 145.1275826
-37.992603, 145.13893033
-37.992603, 145.15027807
-37.992603, 145.1616258
-37.992603, 145.17297353
-37.992603, 145.18432126
-37.992603, 145.19566899
-37.992603, 145.20701672
-37.992603, 145.21836445
-37.992603, 145.22971219
-37.992603, 145.24105992
-37.992603, 145.25240765
-37.992603, 145.26375538
-37.992603, 145.27510311
-37.992603, 145.28645084
-37.992603, 145.29779857
-37.99895502, 144.73608587
-37.99895502, 144.7474336
-37.99895502, 144.75878133
-37.99895502, 144.77012906
-37.99895502, 144.78147679
-37.99895502, 144.79282452
-37.99895502, 144.80417225
-37.99895502, 144.81551999
-37.99895502, 144.82686772
-37.99895502, 144.83821545
-37.99895502, 144.84956318
-37.99895502, 144.86091091
-37.99895502, 144.87225864
-37.99895502, 144.88360638
-37.99895502, 144.89495411
-37.99895502, 144.90630184
-37.99895502, 144.91764957
-37.99895502, 144.9289973
-37.99895502, 144.94034503
-37.99895502, 144.95169276
-37.99895502, 144.9630405
-37.99895502, 144.97438823
-37.99895502, 144.98573596
-37.99895502, 144.99708369
-37.99895502, 145.00843142
-37.99895502, 145.01977915
-37.99895502, 145.03112688
-37.99895502, 145.04247462
-37.99895502, 145.05382235
-37.99895502, 145.06517008
-37.99895502, 145.07651781
-37.99895502, 145.08786554
-37.99895502, 145.09921327
-37.99895502, 145.11056101
-37.99895502, 145.12190874
-37.99895502, 145.13325647
-37.99895502, 145.1446042
-37.99895502, 145.15595193
-37.99895502, 145.16729966
-37.99895502, 145.17864739
-37.99895502, 145.18999513
-37.99895502, 145.20134286
-37.99895502, 145.21269059
-37.99895502, 145.22403832
-37.99895502, 145.23538605
-37.99895502, 145.24673378
-37.99895502, 145.25808151
-37.99895502, 145.26942925
-37.99895502, 145.28077698
-37.99895502, 145.29212471
-37.99895502, 145.30347244
-38.00530704, 144.730412
-38.00530704, 144.74175973
-38.00530704, 144.75310746
-38.00530704, 144.76445519
-38.00530704, 144.77580293
-38.00530704, 144.78715066
-38.00530704, 144.79849839
-38.00530704, 144.80984612
-38.00530704, 144.82119385
-38.00530704, 144.83254158
-38.00530704, 144.84388931
-38.00530704, 144.85523705
-38.00530704, 144.86658478
-38.00530704, 144.87793251
-38.00530704, 144.88928024
-38.00530704, 144.90062797
-38.00530704, 144.9119757
-38.00530704, 144.92332344
-38.00530704, 144.93467117
-38.00530704, 144.9460189
-38.00530704, 144.95736663
-38.00530704, 144.96871436
-38.00530704, 144.98006209
-38.00530704, 144.99140982
-38.00530704, 145.00275756
-38.00530704, 145.01410529
-38.00530704, 145.02545302
-38.00530704, 145.03680075
-38.00530704, 145.04814848
-38.00530704, 145.05949621
-38.00530704, 145.07084394
-38.00530704, 145.08219168
-38.00530704, 145.09353941
-38.00530704, 145.10488714
-38.00530704, 145.11623487
-38.00530704, 145.1275826
-38.00530704, 145.13893033
-38.00530704, 145.15027807
-38.00530704, 145.1616258
-38.00530704, 145.17297353
-38.00530704, 145.18432126
-38.00530704, 145.19566899
-38.00530704, 145.20701672
-38.00530704, 145.21836445
-38.00530704, 145.22971219
-38.00530704, 145.24105992
-38.00530704, 145.25240765
-38.00530704, 145.26375538
-38.00530704, 145.27510311
-38.00530704, 145.28645084
-38.00530704, 145.29779857
-38.01165906, 144.73608587
-38.01165906, 144.7474336
-38.01165906, 144.75878133
-38.01165906, 144.77012906
-38.01165906, 144.78147679
-38.01165906, 144.79282452
-38.01165906, 144.80417225
-38.01165906, 144.81551999
-38.01165906, 144.82686772
-38.01165906, 144.83821545
-38.01165906, 144.84956318
-38.01165906, 144.86091091
-38.01165906, 144.87225864
-38.01165906, 144.88360638
-38.01165906, 144.89495411
-38.01165906, 144.90630184
-38.01165906, 144.91764957
-38.01165906, 144.9289973
-38.01165906, 144.94034503
-38.01165906, 144.95169276
-38.01165906, 144.9630405
-38.01165906, 144.97438823
-38.01165906, 144.98573596
-38.01165906, 144.99708369
-38.01165906, 145.00843142
-38.01165906, 145.01977915
-38.01165906, 145.03112688
-38.01165906, 145.04247462
-38.01165906, 145.05382235
-38.01165906, 145.06517008
-38.01165906, 145.07651781
-38.01165906, 145.08786554
-38.01165906, 145.09921327
-38.01165906, 145.11056101
-38.01165906, 145.12190874
-38.01165906, 145.13325647
-38.01165906, 145.1446042
-38.01165906, 145.15595193
-38.01165906, 145.16729966
-38.01165906, 145.17864739
-38.01165906, 145.18999513
-38.01165906, 145.20134286
-38.01165906, 145.21269059
-38.01165906, 145.22403832
-38.01165906, 145.23538605
-38.01165906, 145.24673378
-38.01165906, 145.25808151
-38.01165906, 145.26942925
-38.01165906, 145.28077698
-38.01165906, 145.29212471
-38.01165906, 145.30347244
-38.01801108, 144.730412
-38.01801108, 144.74175973
-38.01801108, 144.75310746
-38.01801108, 144.76445519
-38.01801108, 144.77580293
-38.01801108, 144.78715066
-38.01801108, 144.79849839
-38.01801108, 144.80984612
-38.01801108, 144.82119385
-38.01801108, 144.83254158
-38.01801108, 144.84388931
-38.01801108, 144.85523705
-38.01801108, 144.86658478
-38.01801108, 144.87793251
-38.01801108, 144.88928024
-38.01801108, 144.90062797
-38.01801108, 144.9119757
-38.01801108, 144.92332344
-38.01801108, 144.93467117
-38.01801108, 144.9460189
-38.01801108, 144.95736663
-38.01801108, 144.96871436
-38.01801108, 144.98006209
-38.01801108, 144.99140982
-38.01801108, 145.00275756
-38.01801108, 145.01410529
-38.01801108, 145.02545302
-38.01801108, 145.03680075
-38.01801108, 145.04814848
-38.01801108, 145.05949621
-38.01801108, 145.07084394
-38.01801108, 145.08219168
-38.01801108, 145.09353941
-38.01801108, 145.10488714
-38.01801108, 145.11623487
-38.01801108, 145.1275826
-38.01801108, 145.13893033
-38.01801108, 145.15027807
-38.01801108, 145.1616258
-38.01801108, 145.17297353
-38.01801108, 145.18432126
-38.01801108, 145.19566899
-38.01801108, 145.20701672
-38.01801108, 145.21836445
-38.01801108, 145.22971219
-38.01801108, 145.24105992
-38.01801108, 145.25240765
-38.01801108, 145.26375538
-38.01801108, 145.27510311
-38.01801108, 145.28645084
-38.01801108, 145.29779857
